,loop_step,standard_dev,number_town_people,guac_20,guac_19,guac_18,guac_17,guac_16,guac_15,guac_14,guac_13,guac_12,guac_11,guac_10,guac_9,guac_8,guac_7,guac_6,guac_5,guac_4,guac_3,guac_2,fraction_multiple_condorcet_winners
256,56,1,100,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,0.0
257,57,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,0.0
258,58,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,0.0
259,59,1,100,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,0.0
260,60,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,0.0
261,61,1,100,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,0.0
262,62,1,100,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,0.0
263,63,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,0.0
264,64,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,0.0
265,65,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
266,66,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,0.0
267,67,1,100,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,0.0
268,68,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,0.0
269,69,1,100,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,0.0
270,70,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,0.0
271,71,1,100,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,0.0
272,72,1,100,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true,false,0.0
273,73,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
274,74,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,0.0
275,75,1,100,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,false,true,true,true,0.0
276,76,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,0.0
277,77,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,0.0
278,78,1,100,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,0.0
279,79,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,0.0
280,80,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,0.0
281,81,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,0.0
282,82,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,0.0
283,83,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,0.0
284,84,1,100,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,0.0
285,85,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
286,86,1,100,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,0.0
287,87,1,100,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,0.0
288,88,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,0.0
289,89,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,0.0
290,90,1,100,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,0.0
291,91,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,0.0
292,92,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,0.0
293,93,1,100,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,0.0
294,94,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
295,95,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,0.0
296,96,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,false,0.0
297,97,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,0.0
298,98,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,0.0
299,99,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,0.0
300,100,1,100,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true,0.0
301,101,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,0.0
302,102,1,100,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,0.0
303,103,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
304,104,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,0.0
305,105,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,0.0
306,106,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
307,107,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
308,108,1,100,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,0.0
309,109,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,0.0
310,110,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,0.0
311,111,1,100,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,0.0
312,112,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,0.0
313,113,1,100,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,0.0
314,114,1,100,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,false,0.0
315,115,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,0.0
316,116,1,100,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,0.0
317,117,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
318,118,1,100,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,false,true,false,false,0.0
319,119,1,100,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,0.0
320,120,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
321,121,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,0.0
322,122,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,0.0
323,123,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,0.0
324,124,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,0.0
325,125,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,false,true,true,0.0
326,126,1,100,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,0.0
327,127,1,100,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,0.0
328,128,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,0.0
329,129,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,0.0
330,130,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,0.0
331,131,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,0.0
332,132,1,100,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,0.0
333,133,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
334,134,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,0.0
335,135,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
336,136,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,0.0
337,137,1,100,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,0.0
338,138,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
339,139,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,0.0
340,140,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,0.0
341,141,1,100,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,0.0
342,142,1,100,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,0.0
343,143,1,100,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,0.0
344,144,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,0.0
345,145,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,0.0
346,146,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,0.0
347,147,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,0.0
348,148,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,0.0
349,149,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,0.0
350,150,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,false,0.0
351,151,1,100,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,0.0
352,152,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
353,153,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,0.0
354,154,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,0.0
355,155,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,0.0
356,156,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,0.0
357,157,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,0.0
358,158,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,0.0
359,159,1,100,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,0.0
360,160,1,100,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,false,0.0
361,161,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
362,162,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,0.0
363,163,1,100,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,0.0
364,164,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
365,165,1,100,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,false,0.0
366,166,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,0.0
367,167,1,100,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,0.0
368,168,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
369,169,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,0.0
370,170,1,100,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,false,0.0
371,171,1,100,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,0.0
372,172,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,0.0
373,173,1,100,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,0.0
374,174,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,0.0
375,175,1,100,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,0.0
376,176,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,0.0
377,177,1,100,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false,0.0
378,178,1,100,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,0.0
379,179,1,100,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,0.0
380,180,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,0.0
381,181,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,0.0
382,182,1,100,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,0.0
383,183,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,0.0
384,184,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,0.0
385,185,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
386,186,1,100,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,0.0
387,187,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,0.0
388,188,1,100,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,0.0
389,189,1,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,0.0
